Compound::DB00915	Compound:Gene	Gene::6582
Compound::DB00334	Compound:Gene	Gene::3362
Compound::DB00583	Compound:Gene	Gene::1384
Compound::DB04842	Compound:Gene	Gene::153
Compound::DB01173	Compound:Gene	Gene::116443
Compound::DB01149	Compound:Gene	Gene::147
Compound::DB00669	Compound:Gene	Gene::9429
Compound::DB00570	Compound:Gene	Gene::10382
Compound::DB00228	Compound:Gene	Gene::1571
Compound::DB01576	Compound:Gene	Gene::147
Compound::DB00537	Compound:Gene	Gene::1551
Compound::DB00723	Compound:Gene	Gene::148
Compound::DB00471	Compound:Gene	Gene::240
Compound::DB01198	Compound:Gene	Gene::1571
Compound::DB00917	Compound:Gene	Gene::1544
Compound::DB00917	Compound:Gene	Gene::9376
Compound::DB00975	Compound:Gene	Gene::5138
Compound::DB01248	Compound:Gene	Gene::28234
Compound::DB00983	Compound:Gene	Gene::1557
Compound::DB00867	Compound:Gene	Gene::5226
Compound::DB00549	Compound:Gene	Gene::1557
Compound::DB00093	Compound:Gene	Gene::552
Compound::DB01594	Compound:Gene	Gene::200959
Compound::DB00794	Compound:Gene	Gene::1555
Compound::DB01131	Compound:Gene	Gene::1559
Compound::DB01075	Compound:Gene	Gene::1129
Compound::DB01088	Compound:Gene	Gene::5142
Compound::DB00279	Compound:Gene	Gene::6554
Compound::DB00753	Compound:Gene	Gene::1571
Compound::DB06616	Compound:Gene	Gene::7301
Compound::DB01544	Compound:Gene	Gene::1576
Compound::DB01029	Compound:Gene	Gene::1576
Compound::DB00123	Compound:Gene	Gene::6545
Compound::DB00273	Compound:Gene	Gene::765
Compound::DB01628	Compound:Gene	Gene::1559
Compound::DB00540	Compound:Gene	Gene::3350
Compound::DB00458	Compound:Gene	Gene::1544
Compound::DB00835	Compound:Gene	Gene::1132
Compound::DB01108	Compound:Gene	Gene::3284
Compound::DB04861	Compound:Gene	Gene::3350
Compound::DB08828	Compound:Gene	Gene::5004
Compound::DB00624	Compound:Gene	Gene::1588
Compound::DB00921	Compound:Gene	Gene::1558
Compound::DB01254	Compound:Gene	Gene::2048
Compound::DB00154	Compound:Gene	Gene::5742
Compound::DB00145	Compound:Gene	Gene::92292
Compound::DB00158	Compound:Gene	Gene::8714
Compound::DB06616	Compound:Gene	Gene::25
Compound::DB00405	Compound:Gene	Gene::3757
Compound::DB00997	Compound:Gene	Gene::1555
Compound::DB00651	Compound:Gene	Gene::5144
Compound::DB00738	Compound:Gene	Gene::6285
Compound::DB00583	Compound:Gene	Gene::54677
Compound::DB00567	Compound:Gene	Gene::6564
Compound::DB00536	Compound:Gene	Gene::6584
Compound::DB01248	Compound:Gene	Gene::10864
Compound::DB00530	Compound:Gene	Gene::80122
Compound::DB00608	Compound:Gene	Gene::1577
Compound::DB08804	Compound:Gene	Gene::1588
Compound::DB00278	Compound:Gene	Gene::2147
Compound::DB08834	Compound:Gene	Gene::6579
Compound::DB00332	Compound:Gene	Gene::1131
Compound::DB06616	Compound:Gene	Gene::659
Compound::DB01229	Compound:Gene	Gene::596
Compound::DB00289	Compound:Gene	Gene::1576
Compound::DB01186	Compound:Gene	Gene::148
Compound::DB01045	Compound:Gene	Gene::8647
Compound::DB01223	Compound:Gene	Gene::1544
Compound::DB00988	Compound:Gene	Gene::3350
Compound::DB00289	Compound:Gene	Gene::3356
Compound::DB00619	Compound:Gene	Gene::761
Compound::DB06148	Compound:Gene	Gene::6532
Compound::DB01238	Compound:Gene	Gene::1565
Compound::DB01327	Compound:Gene	Gene::213
Compound::DB06795	Compound:Gene	Gene::765
Compound::DB00420	Compound:Gene	Gene::1576
Compound::DB06589	Compound:Gene	Gene::9429
Compound::DB00945	Compound:Gene	Gene::5743
Compound::DB01037	Compound:Gene	Gene::1555
Compound::DB08873	Compound:Gene	Gene::1577
Compound::DB04855	Compound:Gene	Gene::3757
Compound::DB00543	Compound:Gene	Gene::1128
Compound::DB00726	Compound:Gene	Gene::5243
Compound::DB08981	Compound:Gene	Gene::5743
Compound::DB06589	Compound:Gene	Gene::1544
Compound::DB08865	Compound:Gene	Gene::7294
Compound::DB00774	Compound:Gene	Gene::768
Compound::DB00647	Compound:Gene	Gene::4986
Compound::DB00356	Compound:Gene	Gene::1544
Compound::DB04946	Compound:Gene	Gene::1815
Compound::DB00586	Compound:Gene	Gene::4363
Compound::DB00748	Compound:Gene	Gene::1558
Compound::DB00458	Compound:Gene	Gene::1133
Compound::DB06616	Compound:Gene	Gene::1436
Compound::DB05294	Compound:Gene	Gene::558
Compound::DB01076	Compound:Gene	Gene::28234
Compound::DB01151	Compound:Gene	Gene::154
Compound::DB04868	Compound:Gene	Gene::23632
Compound::DB00882	Compound:Gene	Gene::1588
Compound::DB01136	Compound:Gene	Gene::7498
Compound::DB01085	Compound:Gene	Gene::1128
Compound::DB01065	Compound:Gene	Gene::805
Compound::DB00160	Compound:Gene	Gene::57505
Compound::DB01621	Compound:Gene	Gene::1812
Compound::DB00908	Compound:Gene	Gene::1544
Compound::DB00270	Compound:Gene	Gene::779
Compound::DB00908	Compound:Gene	Gene::1129
Compound::DB01236	Compound:Gene	Gene::338567
Compound::DB00196	Compound:Gene	Gene::5243
Compound::DB00451	Compound:Gene	Gene::6579
Compound::DB08865	Compound:Gene	Gene::285220
Compound::DB00604	Compound:Gene	Gene::1548
Compound::DB00753	Compound:Gene	Gene::2561
Compound::DB00801	Compound:Gene	Gene::2569
Compound::DB01280	Compound:Gene	Gene::1716
Compound::DB00620	Compound:Gene	Gene::5743
Compound::DB00679	Compound:Gene	Gene::3358
Compound::DB01100	Compound:Gene	Gene::1571
Compound::DB00909	Compound:Gene	Gene::377677
Compound::DB00398	Compound:Gene	Gene::5894
Compound::DB00935	Compound:Gene	Gene::151
Compound::DB04855	Compound:Gene	Gene::1565
Compound::DB01110	Compound:Gene	Gene::3778
Compound::DB00145	Compound:Gene	Gene::140679
Compound::DB00619	Compound:Gene	Gene::55244
Compound::DB00523	Compound:Gene	Gene::6258
Compound::DB01567	Compound:Gene	Gene::2564
Compound::DB00214	Compound:Gene	Gene::1557
Compound::DB00497	Compound:Gene	Gene::1565
Compound::DB00182	Compound:Gene	Gene::6531
Compound::DB00304	Compound:Gene	Gene::2099
Compound::DB00502	Compound:Gene	Gene::1543
Compound::DB00149	Compound:Gene	Gene::587
Compound::DB00883	Compound:Gene	Gene::1571
Compound::DB00977	Compound:Gene	Gene::1555
Compound::DB00585	Compound:Gene	Gene::590
Compound::DB01251	Compound:Gene	Gene::3767
Compound::DB00276	Compound:Gene	Gene::7153
Compound::DB00145	Compound:Gene	Gene::2905
Compound::DB00259	Compound:Gene	Gene::766
Compound::DB00973	Compound:Gene	Gene::6646
Compound::DB00842	Compound:Gene	Gene::2562
Compound::DB00604	Compound:Gene	Gene::1576
Compound::DB08889	Compound:Gene	Gene::5693
Compound::DB05294	Compound:Gene	Gene::8767
Compound::DB00624	Compound:Gene	Gene::64816
Compound::DB06414	Compound:Gene	Gene::1559
Compound::DB00367	Compound:Gene	Gene::367
Compound::DB00784	Compound:Gene	Gene::1645
Compound::DB00334	Compound:Gene	Gene::3005
Compound::DB06708	Compound:Gene	Gene::1565
Compound::DB00650	Compound:Gene	Gene::10257
Compound::DB01058	Compound:Gene	Gene::1577
Compound::DB00398	Compound:Gene	Gene::147746
Compound::DB01100	Compound:Gene	Gene::3350
Compound::DB00839	Compound:Gene	Gene::3767
Compound::DB00248	Compound:Gene	Gene::1576
Compound::DB00927	Compound:Gene	Gene::1557
Compound::DB00829	Compound:Gene	Gene::1577
Compound::DB00281	Compound:Gene	Gene::1555
Compound::DB00935	Compound:Gene	Gene::147
Compound::DB01244	Compound:Gene	Gene::1565
Compound::DB06712	Compound:Gene	Gene::55799
Compound::DB06637	Compound:Gene	Gene::3790
Compound::DB06707	Compound:Gene	Gene::151
Compound::DB01440	Compound:Gene	Gene::6566
Compound::DB00673	Compound:Gene	Gene::1576
Compound::DB00381	Compound:Gene	Gene::775
Compound::DB00170	Compound:Gene	Gene::1548
Compound::DB00949	Compound:Gene	Gene::116443
Compound::DB00468	Compound:Gene	Gene::1551
Compound::DB01199	Compound:Gene	Gene::43
Compound::DB01021	Compound:Gene	Gene::766
Compound::DB01589	Compound:Gene	Gene::2562
Compound::DB00861	Compound:Gene	Gene::5743
Compound::DB01022	Compound:Gene	Gene::632
Compound::DB00796	Compound:Gene	Gene::1559
Compound::DB00213	Compound:Gene	Gene::9429
Compound::DB00607	Compound:Gene	Gene::9356
Compound::DB01075	Compound:Gene	Gene::1544
Compound::DB00909	Compound:Gene	Gene::316
Compound::DB00514	Compound:Gene	Gene::10280
Compound::DB00139	Compound:Gene	Gene::5019
Compound::DB00675	Compound:Gene	Gene::1558
Compound::DB00665	Compound:Gene	Gene::1558
Compound::DB00468	Compound:Gene	Gene::1577
Compound::DB01118	Compound:Gene	Gene::1548
Compound::DB00169	Compound:Gene	Gene::1583
Compound::DB06207	Compound:Gene	Gene::146
Compound::DB00523	Compound:Gene	Gene::5243
Compound::DB01030	Compound:Gene	Gene::5243
Compound::DB00151	Compound:Gene	Gene::4255
Compound::DB00884	Compound:Gene	Gene::5743
Compound::DB05812	Compound:Gene	Gene::6822
Compound::DB06795	Compound:Gene	Gene::771
Compound::DB00608	Compound:Gene	Gene::2939
Compound::DB01053	Compound:Gene	Gene::6584
Compound::DB00624	Compound:Gene	Gene::1557
Compound::DB00328	Compound:Gene	Gene::145482
Compound::DB01173	Compound:Gene	Gene::1576
Compound::DB08802	Compound:Gene	Gene::3269
Compound::DB01059	Compound:Gene	Gene::9356
Compound::DB00688	Compound:Gene	Gene::7364
Compound::DB00661	Compound:Gene	Gene::775
Compound::DB00899	Compound:Gene	Gene::4986
Compound::DB00661	Compound:Gene	Gene::8912
Compound::DB01014	Compound:Gene	Gene::5468
Compound::DB01008	Compound:Gene	Gene::4258
Compound::DB00668	Compound:Gene	Gene::5053
Compound::DB01075	Compound:Gene	Gene::1565
Compound::DB01420	Compound:Gene	Gene::1312
Compound::DB00675	Compound:Gene	Gene::1244
Compound::DB00645	Compound:Gene	Gene::6336
Compound::DB00468	Compound:Gene	Gene::1558
Compound::DB00353	Compound:Gene	Gene::3356
Compound::DB00332	Compound:Gene	Gene::1576
Compound::DB01254	Compound:Gene	Gene::9088
Compound::DB00818	Compound:Gene	Gene::1576
Compound::DB00709	Compound:Gene	Gene::4363
Compound::DB00887	Compound:Gene	Gene::6579
Compound::DB00422	Compound:Gene	Gene::6530
Compound::DB00333	Compound:Gene	Gene::3359
Compound::DB00882	Compound:Gene	Gene::3757
Compound::DB00130	Compound:Gene	Gene::5471
Compound::DB01238	Compound:Gene	Gene::1812
Compound::DB00490	Compound:Gene	Gene::3350
Compound::DB00949	Compound:Gene	Gene::1576
Compound::DB00328	Compound:Gene	Gene::5743
Compound::DB01254	Compound:Gene	Gene::7294
Compound::DB04894	Compound:Gene	Gene::6752
Compound::DB00511	Compound:Gene	Gene::476
Compound::DB06770	Compound:Gene	Gene::217
Compound::DB00841	Compound:Gene	Gene::154
Compound::DB00517	Compound:Gene	Gene::1129
Compound::DB01118	Compound:Gene	Gene::7068
Compound::DB06770	Compound:Gene	Gene::1576
Compound::DB00567	Compound:Gene	Gene::9356
Compound::DB08911	Compound:Gene	Gene::5604
Compound::DB00477	Compound:Gene	Gene::1816
Compound::DB00726	Compound:Gene	Gene::6530
Compound::DB08868	Compound:Gene	Gene::66002
Compound::DB00880	Compound:Gene	Gene::762
Compound::DB06716	Compound:Gene	Gene::2556
Compound::DB08877	Compound:Gene	Gene::5581
Compound::DB00371	Compound:Gene	Gene::2558
Compound::DB06144	Compound:Gene	Gene::3362
Compound::DB00321	Compound:Gene	Gene::3736
Compound::DB00443	Compound:Gene	Gene::1576
Compound::DB00133	Compound:Gene	Gene::875
Compound::DB00741	Compound:Gene	Gene::1584
Compound::DB00567	Compound:Gene	Gene::9376
Compound::DB00328	Compound:Gene	Gene::5243
Compound::DB01086	Compound:Gene	Gene::11280
Compound::DB01098	Compound:Gene	Gene::1577
Compound::DB00119	Compound:Gene	Gene::9123
Compound::DB00690	Compound:Gene	Gene::2563
Compound::DB00224	Compound:Gene	Gene::4363
Compound::DB00674	Compound:Gene	Gene::1576
Compound::DB00697	Compound:Gene	Gene::1544
Compound::DB00842	Compound:Gene	Gene::200959
Compound::DB00860	Compound:Gene	Gene::1548
Compound::DB00589	Compound:Gene	Gene::1814
Compound::DB01559	Compound:Gene	Gene::2569
Compound::DB00808	Compound:Gene	Gene::771
Compound::DB00543	Compound:Gene	Gene::3357
Compound::DB08916	Compound:Gene	Gene::1956
Compound::DB06689	Compound:Gene	Gene::1571
Compound::DB00286	Compound:Gene	Gene::123264
Compound::DB01160	Compound:Gene	Gene::27306
Compound::DB00554	Compound:Gene	Gene::1558
Compound::DB01320	Compound:Gene	Gene::1557
Compound::DB00444	Compound:Gene	Gene::368
Compound::DB00998	Compound:Gene	Gene::3350
Compound::DB00167	Compound:Gene	Gene::3376
Compound::DB00455	Compound:Gene	Gene::3757
Compound::DB01142	Compound:Gene	Gene::3362
Compound::DB00694	Compound:Gene	Gene::9429
Compound::DB01036	Compound:Gene	Gene::1132
Compound::DB00783	Compound:Gene	Gene::1576
Compound::DB01158	Compound:Gene	Gene::476
Compound::DB00908	Compound:Gene	Gene::6326
Compound::DB00731	Compound:Gene	Gene::5468
Compound::DB00171	Compound:Gene	Gene::27
Compound::DB01058	Compound:Gene	Gene::1576
Compound::DB00456	Compound:Gene	Gene::9376
Compound::DB00860	Compound:Gene	Gene::866
Compound::DB00794	Compound:Gene	Gene::89832
Compound::DB01333	Compound:Gene	Gene::6564
Compound::DB00170	Compound:Gene	Gene::5627
Compound::DB00962	Compound:Gene	Gene::1576
Compound::DB06616	Compound:Gene	Gene::6789
Compound::DB01016	Compound:Gene	Gene::10060
Compound::DB00246	Compound:Gene	Gene::3757
Compound::DB01411	Compound:Gene	Gene::10800
Compound::DB00742	Compound:Gene	Gene::5243
Compound::DB00715	Compound:Gene	Gene::5243
Compound::DB00257	Compound:Gene	Gene::100861540
Compound::DB00583	Compound:Gene	Gene::123096
Compound::DB01166	Compound:Gene	Gene::1551
Compound::DB00155	Compound:Gene	Gene::11240
Compound::DB06702	Compound:Gene	Gene::1132
Compound::DB01412	Compound:Gene	Gene::134
Compound::DB00502	Compound:Gene	Gene::3005
Compound::DB00241	Compound:Gene	Gene::1139
Compound::DB00907	Compound:Gene	Gene::1558
Compound::DB00118	Compound:Gene	Gene::4144
Compound::DB00237	Compound:Gene	Gene::1137
Compound::DB01050	Compound:Gene	Gene::5743
Compound::DB00131	Compound:Gene	Gene::107
Compound::DB00967	Compound:Gene	Gene::1559
Compound::DB00614	Compound:Gene	Gene::4128
Compound::DB00917	Compound:Gene	Gene::27306
Compound::DB00668	Compound:Gene	Gene::6582
Compound::DB00734	Compound:Gene	Gene::3357
Compound::DB01594	Compound:Gene	Gene::2563
Compound::DB00917	Compound:Gene	Gene::5734
Compound::DB00172	Compound:Gene	Gene::65263
Compound::DB00671	Compound:Gene	Gene::6564
Compound::DB00530	Compound:Gene	Gene::8711
Compound::DB00706	Compound:Gene	Gene::3350
Compound::DB00758	Compound:Gene	Gene::64805
Compound::DB01207	Compound:Gene	Gene::6916
Compound::DB00316	Compound:Gene	Gene::1543
Compound::DB01017	Compound:Gene	Gene::240
Compound::DB00759	Compound:Gene	Gene::1576
Compound::DB00625	Compound:Gene	Gene::1559
Compound::DB01577	Compound:Gene	Gene::134864
Compound::DB01590	Compound:Gene	Gene::2475
Compound::DB00163	Compound:Gene	Gene::1728
Compound::DB00641	Compound:Gene	Gene::1565
Compound::DB01224	Compound:Gene	Gene::1576
Compound::DB01624	Compound:Gene	Gene::1816
Compound::DB00294	Compound:Gene	Gene::5241
Compound::DB00625	Compound:Gene	Gene::1576
Compound::DB00474	Compound:Gene	Gene::2562
Compound::DB00858	Compound:Gene	Gene::6462
Compound::DB06210	Compound:Gene	Gene::10599
Compound::DB00624	Compound:Gene	Gene::1555
Compound::DB00653	Compound:Gene	Gene::781
Compound::DB00247	Compound:Gene	Gene::3357
Compound::DB00865	Compound:Gene	Gene::6531
Compound::DB00209	Compound:Gene	Gene::1129
Compound::DB01074	Compound:Gene	Gene::1374
Compound::DB00334	Compound:Gene	Gene::1816
Compound::DB00696	Compound:Gene	Gene::150
Compound::DB00398	Compound:Gene	Gene::51265
Compound::DB00133	Compound:Gene	Gene::9517
Compound::DB01223	Compound:Gene	Gene::1571
Compound::DB00122	Compound:Gene	Gene::5130
Compound::DB00863	Compound:Gene	Gene::5243
Compound::DB01361	Compound:Gene	Gene::5243
Compound::DB06218	Compound:Gene	Gene::6328
Compound::DB00391	Compound:Gene	Gene::760
Compound::DB00273	Compound:Gene	Gene::766
Compound::DB01254	Compound:Gene	Gene::1544
Compound::DB00503	Compound:Gene	Gene::1565
Compound::DB00936	Compound:Gene	Gene::55867
Compound::DB05294	Compound:Gene	Gene::2534
Compound::DB00527	Compound:Gene	Gene::590
Compound::DB01132	Compound:Gene	Gene::1565
Compound::DB06589	Compound:Gene	Gene::2260
Compound::DB00347	Compound:Gene	Gene::1571
Compound::DB06605	Compound:Gene	Gene::1558
Compound::DB01026	Compound:Gene	Gene::1594
Compound::DB06712	Compound:Gene	Gene::783
Compound::DB00690	Compound:Gene	Gene::2568
Compound::DB00233	Compound:Gene	Gene::1147
Compound::DB00437	Compound:Gene	Gene::10864
Compound::DB00543	Compound:Gene	Gene::2554
Compound::DB04920	Compound:Gene	Gene::590
Compound::DB00331	Compound:Gene	Gene::4538
Compound::DB01268	Compound:Gene	Gene::1613
Compound::DB00753	Compound:Gene	Gene::1555
Compound::DB00883	Compound:Gene	Gene::2982
Compound::DB01076	Compound:Gene	Gene::3156
Compound::DB00158	Compound:Gene	Gene::1571
Compound::DB00484	Compound:Gene	Gene::152
Compound::DB00207	Compound:Gene	Gene::1576
Compound::DB05294	Compound:Gene	Gene::6793
Compound::DB00528	Compound:Gene	Gene::786
Compound::DB00604	Compound:Gene	Gene::3357
Compound::DB00717	Compound:Gene	Gene::6462
Compound::DB00331	Compound:Gene	Gene::5564
Compound::DB00800	Compound:Gene	Gene::1816
Compound::DB00783	Compound:Gene	Gene::28231
Compound::DB01628	Compound:Gene	Gene::1432
Compound::DB00370	Compound:Gene	Gene::3269
Compound::DB00850	Compound:Gene	Gene::805
Compound::DB00553	Compound:Gene	Gene::1544
Compound::DB00165	Compound:Gene	Gene::8566
Compound::DB00753	Compound:Gene	Gene::2743
Compound::DB00814	Compound:Gene	Gene::1576
Compound::DB00575	Compound:Gene	Gene::146
Compound::DB00738	Compound:Gene	Gene::1543
Compound::DB08893	Compound:Gene	Gene::6579
Compound::DB00726	Compound:Gene	Gene::150
Compound::DB00912	Compound:Gene	Gene::3767
Compound::DB00599	Compound:Gene	Gene::2898
Compound::DB00622	Compound:Gene	Gene::781
Compound::DB01355	Compound:Gene	Gene::1571
Compound::DB01614	Compound:Gene	Gene::1813
Compound::DB01036	Compound:Gene	Gene::1128
Compound::DB04552	Compound:Gene	Gene::5742
Compound::DB00774	Compound:Gene	Gene::766
Compound::DB01352	Compound:Gene	Gene::2891
Compound::DB06800	Compound:Gene	Gene::4988
Compound::DB00856	Compound:Gene	Gene::7498
Compound::DB00678	Compound:Gene	Gene::10599
Compound::DB08865	Compound:Gene	Gene::9201
Compound::DB00220	Compound:Gene	Gene::6580
Compound::DB00668	Compound:Gene	Gene::147
Compound::DB01021	Compound:Gene	Gene::771
Compound::DB00149	Compound:Gene	Gene::51451
Compound::DB01410	Compound:Gene	Gene::866
Compound::DB00778	Compound:Gene	Gene::1555
Compound::DB00972	Compound:Gene	Gene::1543
Compound::DB00128	Compound:Gene	Gene::1615
Compound::DB08901	Compound:Gene	Gene::5979
Compound::DB00163	Compound:Gene	Gene::2947
Compound::DB00939	Compound:Gene	Gene::5743
Compound::DB01199	Compound:Gene	Gene::1140
Compound::DB00788	Compound:Gene	Gene::5743
Compound::DB00758	Compound:Gene	Gene::1558
Compound::DB00576	Compound:Gene	Gene::213
Compound::DB00731	Compound:Gene	Gene::1565
Compound::DB01438	Compound:Gene	Gene::6329
Compound::DB01215	Compound:Gene	Gene::2561
Compound::DB01100	Compound:Gene	Gene::805
Compound::DB01151	Compound:Gene	Gene::5243
Compound::DB00892	Compound:Gene	Gene::590
Compound::DB00689	Compound:Gene	Gene::6584
Compound::DB00571	Compound:Gene	Gene::155
Compound::DB03147	Compound:Gene	Gene::4128
Compound::DB00555	Compound:Gene	Gene::6329
Compound::DB00619	Compound:Gene	Gene::5243
Compound::DB00679	Compound:Gene	Gene::1557
Compound::DB00252	Compound:Gene	Gene::1558
Compound::DB00949	Compound:Gene	Gene::2904
Compound::DB00887	Compound:Gene	Gene::6557
Compound::DB01231	Compound:Gene	Gene::1128
Compound::DB08877	Compound:Gene	Gene::3716
Compound::DB00237	Compound:Gene	Gene::2561
Compound::DB00546	Compound:Gene	Gene::2560
Compound::DB00738	Compound:Gene	Gene::26
Compound::DB00869	Compound:Gene	Gene::763
Compound::DB01116	Compound:Gene	Gene::1143
Compound::DB01186	Compound:Gene	Gene::1814
Compound::DB06292	Compound:Gene	Gene::5243
Compound::DB01045	Compound:Gene	Gene::6579
Compound::DB00752	Compound:Gene	Gene::1576
Compound::DB01033	Compound:Gene	Gene::3251
Compound::DB00502	Compound:Gene	Gene::1812
Compound::DB01115	Compound:Gene	Gene::801
Compound::DB01268	Compound:Gene	Gene::147746
Compound::DB00300	Compound:Gene	Gene::654364
Compound::DB01085	Compound:Gene	Gene::1571
Compound::DB01340	Compound:Gene	Gene::6565
Compound::DB00091	Compound:Gene	Gene::1577
Compound::DB04948	Compound:Gene	Gene::150
Compound::DB00829	Compound:Gene	Gene::2565
Compound::DB00358	Compound:Gene	Gene::1576
Compound::DB01241	Compound:Gene	Gene::1558
Compound::DB00121	Compound:Gene	Gene::8884
Compound::DB00589	Compound:Gene	Gene::3350
Compound::DB00274	Compound:Gene	Gene::213
Compound::DB01100	Compound:Gene	Gene::1813
Compound::DB01073	Compound:Gene	Gene::6240
Compound::DB00434	Compound:Gene	Gene::3358
Compound::DB05294	Compound:Gene	Gene::3932
Compound::DB01559	Compound:Gene	Gene::2554
Compound::DB01268	Compound:Gene	Gene::57396
Compound::DB01618	Compound:Gene	Gene::1813
Compound::DB06151	Compound:Gene	Gene::10599
Compound::DB08881	Compound:Gene	Gene::213
Compound::DB00254	Compound:Gene	Gene::4312
Compound::DB01558	Compound:Gene	Gene::2565
Compound::DB01075	Compound:Gene	Gene::1562
Compound::DB06209	Compound:Gene	Gene::1555
Compound::DB04842	Compound:Gene	Gene::4987
Compound::DB00117	Compound:Gene	Gene::10991
Compound::DB01159	Compound:Gene	Gene::1555
Compound::DB06268	Compound:Gene	Gene::1559
Compound::DB00801	Compound:Gene	Gene::2567
Compound::DB01136	Compound:Gene	Gene::1543
Compound::DB00530	Compound:Gene	Gene::54658
Compound::DB00706	Compound:Gene	Gene::146
Compound::DB00134	Compound:Gene	Gene::4524
Compound::DB00398	Compound:Gene	Gene::4593
Compound::DB06637	Compound:Gene	Gene::3752
Compound::DB00987	Compound:Gene	Gene::1576
Compound::DB01002	Compound:Gene	Gene::6336
Compound::DB00398	Compound:Gene	Gene::51776
Compound::DB00191	Compound:Gene	Gene::1559
Compound::DB05294	Compound:Gene	Gene::5979
Compound::DB01054	Compound:Gene	Gene::5243
Compound::DB00762	Compound:Gene	Gene::8824
Compound::DB04841	Compound:Gene	Gene::1555
Compound::DB00536	Compound:Gene	Gene::90134
Compound::DB00777	Compound:Gene	Gene::3358
Compound::DB00918	Compound:Gene	Gene::4128
Compound::DB00337	Compound:Gene	Gene::2475
Compound::DB01004	Compound:Gene	Gene::10864
Compound::DB00184	Compound:Gene	Gene::1558
Compound::DB06589	Compound:Gene	Gene::5243
Compound::DB05521	Compound:Gene	Gene::1513
Compound::DB00297	Compound:Gene	Gene::1557
